Platform Code,Club ID,Club Name,All-Time Rank,Seasonal Rank,Player Name,Games Played,Goals,Assists,Position / Rating,MoTM (Melhor em Campo),Clean Sheets (Def),Clean Sheets (GK),Shot Success %,Passes Made,Pass Success %,Tackles Made,Tackle Success %
common-gen4,62067,assee,,56,derwj-,45,9,9,forward,1,,,,,,,
common-gen4,62067,assee,,56,Naif_i7y7,756,1355,329,forward,294,,,,,,,
common-gen4,62067,assee,,56,leggy_posse2,366,193,84,midfielder,45,,,,,,,
common-gen4,62067,assee,,56,Mh_iikk,4,0,1,defender,0,,,,,,,
common-gen4,62067,assee,,56,qwl7z_xx21,17,20,0,defender,2,,,,,,,
common-gen4,62067,assee,,56,iLsFc-,248,177,53,forward,15,,,,,,,
common-gen4,62067,assee,,56,x-3AIL,107,27,13,forward,0,,,,,,,
common-gen4,62067,assee,,56,iz_v__4,579,491,370,forward,102,,,,,,,
common-gen4,62067,assee,,56,hamodyy333,63,37,14,midfielder,7,,,,,,,
common-gen4,62067,assee,,56,Muhamed_2023,8,2,4,midfielder,1,,,,,,,
common-gen4,62067,assee,,56,Zx-sy9,7,2,2,forward,0,,,,,,,
common-gen4,62067,assee,,56,sS_saad3549,1835,1583,1144,goalkeeper,170,,,,,,,
common-gen4,62067,assee,,56,Toxic-_-H14,279,93,138,forward,27,,,,,,,
common-gen4,62067,assee,,56,Zpider3,348,214,84,defender,21,,,,,,,
common-gen4,62067,assee,,56,tennis_bired,1151,1480,529,midfielder,276,,,,,,,
common-gen4,62067,assee,,56,AN_As_zx,145,38,17,forward,10,,,,,,,
common-gen4,62067,assee,,56,w1gkk,8,0,2,defender,0,,,,,,,
common-gen4,62067,assee,,56,Gentl_901,40,45,14,forward,7,,,,,,,
common-gen4,62067,assee,,56,Ly_767,11,0,0,goalkeeper,0,,,,,,,
common-gen4,1172749,toma uma,,57,Reidanone4928,145,119,161,forward,27,,,,,,,
common-gen4,1172749,toma uma,,57,MaiconRF,534,619,343,forward,159,,,,,,,
common-gen4,1172749,toma uma,,57,Nenim Barros798,519,678,473,forward,167,,,,,,,
common-gen4,1172749,toma uma,,57,ZACK 7771,275,316,362,forward,55,,,,,,,
common-gen4,1172749,toma uma,,57,kynawy,355,328,70,forward,45,,,,,,,
common-gen4,1172749,toma uma,,57,lucas001709,63,38,44,forward,6,,,,,,,
common-gen4,1172749,toma uma,,57,Wags_TheKing,44,26,28,forward,2,,,,,,,
common-gen4,1172749,toma uma,,57,AndyJoker01,13,0,0,midfielder,0,,,,,,,
common-gen4,1172749,toma uma,,57,DGZINNN6242,267,213,182,forward,27,,,,,,,
common-gen4,1172749,toma uma,,57,Daniele xBR,226,199,144,forward,48,,,,,,,
common-gen4,937285,Abdi Gang,,58,Ekm_P,210,234,69,defender,26,,,,,,,
common-gen4,937285,Abdi Gang,,58,tigerlilymae,108,109,79,forward,19,,,,,,,
common-gen4,937285,Abdi Gang,,58,B_ox_by_alf,82,44,26,forward,9,,,,,,,
common-gen4,937285,Abdi Gang,,58,DilzyWilzy,45,24,15,forward,1,,,,,,,
common-gen4,937285,Abdi Gang,,58,MorbidNote14362,375,131,164,midfielder,14,,,,,,,
common-gen4,937285,Abdi Gang,,58,mack_ft1,147,108,68,forward,17,,,,,,,
common-gen4,937285,Abdi Gang,,58,stxrnalz,15,0,0,forward,0,,,,,,,
common-gen4,937285,Abdi Gang,,58,Wshed-Jxmz,222,283,129,forward,49,,,,,,,
common-gen4,937285,Abdi Gang,,58,yumz_23,498,463,540,midfielder,141,,,,,,,
common-gen4,220335,Friverpool,,59,guisheee10,618,410,512,midfielder,160,,,,,,,
common-gen4,220335,Friverpool,,59,jocotju94,224,143,81,forward,4,,,,,,,
common-gen4,220335,Friverpool,,59,x-SNXW,35,8,1,midfielder,1,,,,,,,
common-gen4,220335,Friverpool,,59,Sebanicolasss,194,211,75,forward,14,,,,,,,
common-gen4,220335,Friverpool,,59,iTz-_Davis19,24,2,2,defender,0,,,,,,,
common-gen4,220335,Friverpool,,59,lucaspablo08,1080,1421,734,forward,373,,,,,,,
common-gen4,220335,Friverpool,,59,katherynepires,15,10,7,defender,5,,,,,,,
common-gen4,220335,Friverpool,,59,base_santi,1048,473,476,forward,130,,,,,,,
common-gen4,220335,Friverpool,,59,catherinnunez27,870,490,783,midfielder,155,,,,,,,
common-gen4,220335,Friverpool,,59,agustin_tins,62,34,29,forward,3,,,,,,,
common-gen4,220335,Friverpool,,59,AsheleyAntonny42,1322,168,169,goalkeeper,77,,,,,,,
common-gen4,220335,Friverpool,,59,Deskiceeed,1190,1296,514,forward,297,,,,,,,
common-gen4,220335,Friverpool,,59,elmozoo6767,225,83,44,midfielder,1,,,,,,,
common-gen4,220335,Friverpool,,59,verdura_llena1,20,4,6,midfielder,1,,,,,,,
common-gen4,1221541,gsomsa,,60,m7mvdv,283,157,113,forward,24,,,,,,,
common-gen4,1221541,gsomsa,,60,italic233rise,37,16,32,midfielder,2,,,,,,,
common-gen4,1221541,gsomsa,,60,iibrox11,247,210,218,forward,24,,,,,,,
common-gen4,1221541,gsomsa,,60,MxvBzxN,233,131,187,midfielder,15,,,,,,,
common-gen4,1221541,gsomsa,,60,M-Cq6,46,6,20,midfielder,4,,,,,,,
common-gen4,1221541,gsomsa,,60,sweet__samary,125,121,82,forward,29,,,,,,,
common-gen4,1221541,gsomsa,,60,L7N_BOT_FF,205,31,68,midfielder,11,,,,,,,
common-gen4,1221541,gsomsa,,60,TTsXk,88,40,55,forward,5,,,,,,,
common-gen4,1221541,gsomsa,,60,venom_v77,315,349,157,forward,44,,,,,,,
common-gen4,1221541,gsomsa,,60,aymevnv,239,146,104,forward,21,,,,,,,
common-gen4,733105,KIBUAS FC,,61,marco-raro,382,356,139,forward,62,,,,,,,
common-gen4,733105,KIBUAS FC,,61,yuannah_hafia,43,31,24,forward,4,,,,,,,
common-gen4,733105,KIBUAS FC,,61,Dark-King-RenasX,320,188,100,forward,21,,,,,,,
common-gen4,733105,KIBUAS FC,,61,Mono-bola1,542,399,389,midfielder,195,,,,,,,
common-gen4,733105,KIBUAS FC,,61,Samufv_10,20,16,8,forward,5,,,,,,,
common-gen4,733105,KIBUAS FC,,61,RypexKevin,176,141,95,forward,32,,,,,,,
common-gen4,293203,Sanja City,,62,Phoenix2473997,55,62,55,forward,11,,,,,,,
common-gen4,293203,Sanja City,,62,User-117034,39,52,29,forward,8,,,,,,,
common-gen4,293203,Sanja City,,62,Pedrin-_-p,537,630,235,goalkeeper,144,,,,,,,
common-gen4,293203,Sanja City,,62,Joao10585994,43,7,13,defender,3,,,,,,,
common-gen4,293203,Sanja City,,62,Nxt-Biro,131,72,82,forward,27,,,,,,,
common-gen4,293203,Sanja City,,62,arthur_zk09,641,734,436,midfielder,127,,,,,,,
common-gen4,293203,Sanja City,,62,Ai-Soaresx,420,508,153,forward,70,,,,,,,
common-gen4,293203,Sanja City,,62,RenanSL_27,582,195,419,forward,66,,,,,,,
common-gen4,293203,Sanja City,,62,Felipesilv33,36,6,7,forward,2,,,,,,,
common-gen4,293203,Sanja City,,62,mg_oculto,183,91,70,midfielder,14,,,,,,,
common-gen4,293203,Sanja City,,62,O louco7,88,27,64,midfielder,7,,,,,,,
common-gen4,293203,Sanja City,,62,Leo2250911,558,602,221,defender,120,,,,,,,
common-gen4,293203,Sanja City,,62,Peba_bigodinho,35,2,1,defender,1,,,,,,,
common-gen4,293203,Sanja City,,62,dsilvaalone,2,0,0,goalkeeper,0,,,,,,,
common-gen4,293203,Sanja City,,62,Revoltado_24,329,329,305,midfielder,116,,,,,,,
common-gen4,1223601,CAFAJEST3S,,63,Cauazito 102689,126,197,64,forward,31,,,,,,,
common-gen4,1223601,CAFAJEST3S,,63,The king9883,346,56,101,defender,112,,,,,,,
common-gen4,1223601,CAFAJEST3S,,63,Guilherme2246,88,32,52,midfielder,12,,,,,,,
common-gen4,1223601,CAFAJEST3S,,63,Triton4898,382,244,165,forward,21,,,,,,,
common-gen4,1223601,CAFAJEST3S,,63,marioxst6801,579,531,380,forward,137,,,,,,,
common-gen4,1223601,CAFAJEST3S,,63,Eae Dv57,15,5,9,midfielder,0,,,,,,,
common-gen4,1223601,CAFAJEST3S,,63,VanishedBook398,427,90,231,defender,34,,,,,,,
common-gen4,1223601,CAFAJEST3S,,63,Miguelkzx7298,193,168,123,forward,25,,,,,,,
common-gen4,1223601,CAFAJEST3S,,63,Carequinha_1103,129,107,39,forward,19,,,,,,,
common-gen4,982847,Banco santa fe,,64,martuuberry,64,29,26,forward,2,,,,,,,
common-gen4,982847,Banco santa fe,,64,vento_225,78,13,7,goalkeeper,2,,,,,,,
common-gen4,982847,Banco santa fe,,64,Frozono300,191,164,135,forward,57,,,,,,,
common-gen4,982847,Banco santa fe,,64,la2010rc,402,157,86,defender,132,,,,,,,
common-gen4,982847,Banco santa fe,,64,fachitaxd2009,62,5,4,forward,1,,,,,,,
common-gen4,982847,Banco santa fe,,64,JAELGamer_PRO110,397,330,194,forward,48,,,,,,,
common-gen4,982847,Banco santa fe,,64,Faze_emacola,85,40,25,midfielder,11,,,,,,,
common-gen4,982847,Banco santa fe,,64,skyz_-144hz,135,103,55,forward,34,,,,,,,
common-gen4,967624,MUZZATHON,,65,FunkyMonkey5088,3,1,0,forward,0,,,,,,,
common-gen4,967624,MUZZATHON,,65,y1akz,2,0,0,goalkeeper,0,,,,,,,
common-gen4,967624,MUZZATHON,,65,AbsorbedPuma716,66,31,21,midfielder,1,,,,,,,
common-gen4,967624,MUZZATHON,,65,TopLad78010,364,341,377,midfielder,99,,,,,,,
common-gen4,967624,MUZZATHON,,65,TigermanAU,241,274,319,forward,2,,,,,,,
common-gen4,967624,MUZZATHON,,65,Pesos5606,287,234,217,forward,27,,,,,,,
common-gen4,967624,MUZZATHON,,65,Plagueseb999,239,262,118,forward,58,,,,,,,
common-gen4,967624,MUZZATHON,,65,ian_lisle,77,34,34,midfielder,10,,,,,,,
common-gen4,967624,MUZZATHON,,65,CantGuardxo,175,167,66,forward,18,,,,,,,
common-gen4,967624,MUZZATHON,,65,Alexander v2805,345,111,85,midfielder,67,,,,,,,
common-gen4,967624,MUZZATHON,,65,leaded-whiff77,144,21,26,midfielder,2,,,,,,,
common-gen4,707907,Ruim de bola ff,,66,xandyyy17,61,46,28,forward,4,,,,,,,
common-gen4,707907,Ruim de bola ff,,66,Alvesslindu,110,142,47,forward,16,,,,,,,
common-gen4,707907,Ruim de bola ff,,66,thurksk7739,58,13,30,midfielder,1,,,,,,,
common-gen4,707907,Ruim de bola ff,,66,alan14k_boos,31,5,4,goalkeeper,0,,,,,,,
common-gen4,707907,Ruim de bola ff,,66,RBcareca777,201,115,169,midfielder,19,,,,,,,
common-gen4,707907,Ruim de bola ff,,66,jp3rlq,14,15,41,midfielder,1,,,,,,,
common-gen4,707907,Ruim de bola ff,,66,silgzx_,900,863,961,forward,100,,,,,,,
common-gen4,707907,Ruim de bola ff,,66,ddxyzbca7,924,1322,750,forward,250,,,,,,,
common-gen4,707907,Ruim de bola ff,,66,Paivalk10,0,0,0,,0,,,,,,,
common-gen4,707907,Ruim de bola ff,,66,Morenokkz_,407,533,152,forward,61,,,,,,,
common-gen4,642669,TARGET MEN,,67,DS_Switch7,58,17,13,midfielder,3,,,,,,,
common-gen4,642669,TARGET MEN,,67,JB ldn,644,486,612,forward,70,,,,,,,
common-gen4,642669,TARGET MEN,,67,vSheddz,730,1376,1394,forward,15,,,,,,,
common-gen4,642669,TARGET MEN,,67,x2_elz_caughtyou,570,594,589,forward,72,,,,,,,
common-gen4,642669,TARGET MEN,,67,Str1ct_04z,647,900,347,forward,152,,,,,,,
common-gen4,642669,TARGET MEN,,67,YRT VEX,438,104,173,defender,33,,,,,,,
common-gen4,642669,TARGET MEN,,67,Xxkxngkevxx9113,159,16,40,forward,5,,,,,,,
common-gen4,642669,TARGET MEN,,67,Z-H-A-D-O-W-,62,29,19,midfielder,3,,,,,,,
common-gen4,642669,TARGET MEN,,67,officials_a0,79,41,14,forward,7,,,,,,,
common-gen4,642669,TARGET MEN,,67,Couragedgoat,220,146,67,defender,33,,,,,,,
common-gen4,642669,TARGET MEN,,67,Stackzzit,668,572,407,defender,61,,,,,,,
common-gen4,642669,TARGET MEN,,67,Brownie679016,51,68,62,forward,5,,,,,,,
common-gen4,642669,TARGET MEN,,67,MvpMkk,188,68,71,midfielder,14,,,,,,,
common-gen4,642669,TARGET MEN,,67,JB76227,3,4,2,forward,1,,,,,,,
common-gen4,642669,TARGET MEN,,67,KiiLuzo,158,186,76,goalkeeper,40,,,,,,,
common-gen4,642669,TARGET MEN,,67,BigAbz7696,14,11,7,forward,1,,,,,,,
common-gen4,642669,TARGET MEN,,67,txyofv,379,334,351,forward,133,,,,,,,
common-gen4,642669,TARGET MEN,,67,MvpMkk,160,117,149,midfielder,19,,,,,,,
common-gen4,642669,TARGET MEN,,67,BrownJayJay5655,5,2,3,midfielder,1,,,,,,,
common-gen4,1077277,Woners crias,,68,marteano-777,235,117,84,forward,50,,,,,,,
common-gen4,1077277,Woners crias,,68,admcria,549,328,197,forward,103,,,,,,,
common-gen4,1077277,Woners crias,,68,Davi__zo7,427,184,120,forward,57,,,,,,,
common-gen4,897228,AcharnÃ© 95,,69,Mineta-_-,662,760,757,forward,156,,,,,,,
common-gen4,897228,AcharnÃ© 95,,69,weyassir,7,4,2,forward,0,,,,,,,
common-gen4,897228,AcharnÃ© 95,,69,KayZox24,254,280,207,forward,31,,,,,,,
common-gen4,897228,AcharnÃ© 95,,69,Heydrox60Hz,530,839,584,forward,88,,,,,,,
common-gen4,650144,Fantastico 77,,70,UFC_Leo,161,44,37,goalkeeper,10,,,,,,,
common-gen4,650144,Fantastico 77,,70,C100NOMEs,245,137,72,forward,23,,,,,,,
common-gen4,650144,Fantastico 77,,70,Fxnick123,144,36,27,forward,3,,,,,,,
common-gen4,650144,Fantastico 77,,70,Arthur_De_Olivei,379,173,368,forward,116,,,,,,,
common-gen4,650144,Fantastico 77,,70,Santanna_ex,324,184,148,midfielder,30,,,,,,,
common-gen4,650144,Fantastico 77,,70,MauMau024,131,83,64,forward,11,,,,,,,
common-gen4,650144,Fantastico 77,,70,vini_santos54333,863,673,843,midfielder,191,,,,,,,
common-gen4,650144,Fantastico 77,,70,galatico_supremo,421,263,245,midfielder,97,,,,,,,
common-gen4,650144,Fantastico 77,,70,Mnr2l4786,23,3,8,midfielder,0,,,,,,,
common-gen4,650144,Fantastico 77,,70,Lipexz2720,475,226,124,midfielder,65,,,,,,,
common-gen4,650144,Fantastico 77,,70,crissouza22,900,1146,420,forward,202,,,,,,,
common-gen4,1021541,Golden Force,,71,ChiIenaZO,1449,55,83,midfielder,120,,,,,,,
common-gen4,1021541,Golden Force,,71,TheLast0412,417,446,257,forward,97,,,,,,,
common-gen4,1021541,Golden Force,,71,luiscorgamer,719,139,61,defender,46,,,,,,,
common-gen4,1021541,Golden Force,,71,III_Pin_Ho5_III,39,35,8,goalkeeper,15,,,,,,,
common-gen4,1021541,Golden Force,,71,DP_CR,664,315,575,midfielder,60,,,,,,,
common-gen4,1021541,Golden Force,,71,Xx_SanZuca_xX,172,78,85,midfielder,13,,,,,,,
common-gen4,1021541,Golden Force,,71,AXELL232-,132,81,81,forward,10,,,,,,,
common-gen4,1021541,Golden Force,,71,alessandro_12BP,345,166,192,midfielder,28,,,,,,,
common-gen4,1021541,Golden Force,,71,rocoheim,354,95,69,forward,14,,,,,,,
common-gen4,1021541,Golden Force,,71,Kenneth5043789,22,8,22,midfielder,4,,,,,,,
common-gen4,1021541,Golden Force,,71,xXSurielBVXx,271,176,109,forward,44,,,,,,,
common-gen4,1021541,Golden Force,,71,JIDiazB,619,416,291,forward,86,,,,,,,
common-gen4,1021541,Golden Force,,71,jahsoldiers10,1124,949,737,forward,209,,,,,,,
common-gen4,1021541,Golden Force,,71,AJJL_2004,45,31,40,midfielder,10,,,,,,,
common-gen4,1021541,Golden Force,,71,Brujovital_8,482,638,301,forward,141,,,,,,,
common-gen4,1021541,Golden Force,,71,AlexFN009,43,4,4,goalkeeper,5,,,,,,,
common-gen4,1021541,Golden Force,,71,shrewish-watch4,614,494,323,forward,169,,,,,,,
common-gen4,1021541,Golden Force,,71,the_joker-0127,20,0,0,goalkeeper,0,,,,,,,
common-gen4,1021541,Golden Force,,71,wbeimar-sdvsf,419,108,140,defender,39,,,,,,,
common-gen4,1021541,Golden Force,,71,garlito-puesto3,537,134,181,midfielder,29,,,,,,,
common-gen4,1021541,Golden Force,,71,Bernal1099,497,568,278,forward,126,,,,,,,
common-gen4,1021541,Golden Force,,71,ByTucu27,116,152,156,midfielder,14,,,,,,,
common-gen4,1021541,Golden Force,,71,Clarent_Sniper,10,6,6,midfielder,2,,,,,,,
common-gen4,1021541,Golden Force,,71,PBjuan_444,281,143,124,forward,12,,,,,,,
common-gen4,1021541,Golden Force,,71,Mag999_k,276,162,158,forward,33,,,,,,,
common-gen4,1021541,Golden Force,,71,Ralph-1029,843,231,179,defender,45,,,,,,,
common-gen4,899554,JANCITOS FC,,72,pvargash,299,352,240,forward,102,,,,,,,
common-gen4,899554,JANCITOS FC,,72,csalas233,100,42,32,midfielder,11,,,,,,,
common-gen4,899554,JANCITOS FC,,72,Faze_Keymer,206,221,151,forward,53,,,,,,,
common-gen4,899554,JANCITOS FC,,72,cracked_by_Pepe,141,76,93,goalkeeper,9,,,,,,,
common-gen4,899554,JANCITOS FC,,72,XxDomingsxX,82,36,28,forward,9,,,,,,,
common-gen4,899554,JANCITOS FC,,72,chingueton2010,121,98,91,midfielder,16,,,,,,,
common-gen4,899554,JANCITOS FC,,72,Apolo_Ritmo,218,155,139,forward,14,,,,,,,
common-gen4,899554,JANCITOS FC,,72,trato-subito,14,4,0,defender,1,,,,,,,
common-gen4,899554,JANCITOS FC,,72,goyomolnar,81,46,65,midfielder,13,,,,,,,
common-gen4,899554,JANCITOS FC,,72,xXElTitoLucasGG,380,303,240,forward,28,,,,,,,
common-gen4,899554,JANCITOS FC,,72,lfbravos,87,59,42,forward,6,,,,,,,
common-gen4,899554,JANCITOS FC,,72,ditocar_,149,110,63,forward,8,,,,,,,
common-gen4,899554,JANCITOS FC,,72,lama_selecto1,322,213,232,midfielder,25,,,,,,,
common-gen4,569751,TILINX FC,,73,Damian_PP1,533,477,212,goalkeeper,116,,,,,,,
common-gen4,569751,TILINX FC,,73,metodo_urbano0,7,0,0,midfielder,0,,,,,,,
common-gen4,569751,TILINX FC,,73,God-Thezz,22,15,11,midfielder,6,,,,,,,
common-gen4,569751,TILINX FC,,73,B_cen-12,46,29,15,forward,2,,,,,,,
common-gen4,569751,TILINX FC,,73,nick001cvb,826,560,763,forward,167,,,,,,,
common-gen4,569751,TILINX FC,,73,ulterior_watch21,96,55,44,forward,8,,,,,,,
common-gen4,569751,TILINX FC,,73,santia7plus,200,165,48,goalkeeper,41,,,,,,,
common-gen4,494488,FC Maurice,,74,tiiBresilien,253,164,171,midfielder,84,,,,,,,
common-gen4,494488,FC Maurice,,74,vavan420,227,107,189,midfielder,72,,,,,,,
common-gen4,494488,FC Maurice,,74,MVP_Carlito,387,305,119,forward,25,,,,,,,
common-gen4,494488,FC Maurice,,74,trrippie,16,3,0,forward,0,,,,,,,
common-gen4,494488,FC Maurice,,74,MO_SOZTOI,177,193,128,forward,41,,,,,,,
common-gen4,494488,FC Maurice,,74,ketan_777ani,608,710,363,forward,116,,,,,,,
common-gen4,494488,FC Maurice,,74,Nywere_Nywere,73,31,22,midfielder,1,,,,,,,
common-gen4,494488,FC Maurice,,74,ismv_gZ,1136,460,610,midfielder,168,,,,,,,
common-gen4,494488,FC Maurice,,74,Itachi_celeste1,21,7,3,midfielder,0,,,,,,,
common-gen4,494488,FC Maurice,,74,lasting-kelp34,737,381,556,forward,67,,,,,,,
common-gen4,494488,FC Maurice,,74,Nehemie_Araujo,1448,1192,1221,forward,330,,,,,,,
common-gen4,58723,PEÃETRAS FC,,75,nervoduro,131,68,29,forward,1,,,,,,,
common-gen4,58723,PEÃETRAS FC,,75,Joao_victor979,441,230,194,forward,40,,,,,,,
common-gen4,58723,PEÃETRAS FC,,75,fdouglas404,782,114,162,midfielder,32,,,,,,,
common-gen4,58723,PEÃETRAS FC,,75,Bboy-Dhygo,2,1,1,forward,0,,,,,,,
common-gen4,58723,PEÃETRAS FC,,75,TiRinGa2002,13,8,5,midfielder,0,,,,,,,
common-gen4,58723,PEÃETRAS FC,,75,xBboy-Dhygox,181,175,83,forward,26,,,,,,,
common-gen4,58723,PEÃETRAS FC,,75,gaiolanei,1322,206,586,midfielder,109,,,,,,,
common-gen4,58723,PEÃETRAS FC,,75,nego_ralves,33,8,8,midfielder,0,,,,,,,
common-gen4,58723,PEÃETRAS FC,,75,MATHE_XERECRAZY,32,9,26,forward,0,,,,,,,
common-gen4,58723,PEÃETRAS FC,,75,DaviEc_BR,1567,1419,962,forward,194,,,,,,,
common-gen4,58723,PEÃETRAS FC,,75,aquitemcoragem89,119,69,63,midfielder,22,,,,,,,
common-gen4,58723,PEÃETRAS FC,,75,sheikcr17,1774,773,1313,midfielder,202,,,,,,,
common-gen4,58723,PEÃETRAS FC,,75,Mlombardi17,39,19,9,forward,3,,,,,,,
common-gen4,58723,PEÃETRAS FC,,75,flash_br54,34,35,14,forward,9,,,,,,,
common-gen4,58723,PEÃETRAS FC,,75,Difiori157,131,114,72,forward,15,,,,,,,
common-gen4,58723,PEÃETRAS FC,,75,Biel_Bala22,426,275,255,forward,42,,,,,,,
common-gen4,58723,PEÃETRAS FC,,75,TP-FAELPWR,183,141,85,forward,25,,,,,,,
common-gen4,58723,PEÃETRAS FC,,75,Jehfinho11,34,24,33,forward,4,,,,,,,
common-gen4,58723,PEÃETRAS FC,,75,Alvees777,488,499,261,defender,114,,,,,,,
common-gen4,58723,PEÃETRAS FC,,75,Julio_omj,2244,1475,966,midfielder,360,,,,,,,
common-gen4,58723,PEÃETRAS FC,,75,gab_bolt08,4,0,0,defender,0,,,,,,,
common-gen4,58723,PEÃETRAS FC,,75,hirodrake8,354,323,185,midfielder,61,,,,,,,
common-gen4,58723,PEÃETRAS FC,,75,Vitoor_Loopes007,3,0,1,midfielder,0,,,,,,,
common-gen4,58723,PEÃETRAS FC,,75,MatheSilvaa,748,354,230,defender,40,,,,,,,
common-gen4,58723,PEÃETRAS FC,,75,Rushador917,67,14,23,midfielder,2,,,,,,,
common-gen4,58723,PEÃETRAS FC,,75,valber_mendess,13,3,2,midfielder,0,,,,,,,
common-gen4,58723,PEÃETRAS FC,,75,Paulontcc,48,25,9,forward,2,,,,,,,
common-gen4,58723,PEÃETRAS FC,,75,l_-_T4xiiC_-,274,191,114,defender,40,,,,,,,
common-gen4,58723,PEÃETRAS FC,,75,t_e_c_o_K47,1196,659,573,forward,85,,,,,,,
common-gen4,58723,PEÃETRAS FC,,75,jeff_artesuave,287,93,67,midfielder,6,,,,,,,
common-gen4,58723,PEÃETRAS FC,,75,JuLiNShotzZ__,308,85,50,goalkeeper,16,,,,,,,
common-gen4,58723,PEÃETRAS FC,,75,alenda-2024,14,4,1,midfielder,2,,,,,,,
common-gen4,58723,PEÃETRAS FC,,75,Holand_Spyder,8,6,4,midfielder,0,,,,,,,
common-gen4,58723,PEÃETRAS FC,,75,iG4L0_12,72,21,30,forward,14,,,,,,,
common-gen4,58723,PEÃETRAS FC,,75,Thuurzin81,1252,205,219,goalkeeper,103,,,,,,,
common-gen4,58723,PEÃETRAS FC,,75,ChristyanEdu90,184,117,77,forward,16,,,,,,,
common-gen4,58723,PEÃETRAS FC,,75,EntireHail38021,2,1,0,forward,0,,,,,,,
common-gen4,58723,PEÃETRAS FC,,75,kevinzada06,228,167,137,forward,16,,,,,,,
common-gen4,58723,PEÃETRAS FC,,75,Jhon_S1LV4,232,106,85,forward,12,,,,,,,
common-gen4,58723,PEÃETRAS FC,,75,Im-From-Brazil_,182,105,88,midfielder,13,,,,,,,
common-gen4,58723,PEÃETRAS FC,,75,Thking_17th,1208,426,540,midfielder,44,,,,,,,
common-gen4,58723,PEÃETRAS FC,,75,equipe_b7_,190,74,97,midfielder,31,,,,,,,
common-gen4,58723,PEÃETRAS FC,,75,ZeroKyrios_0,12,3,7,forward,0,,,,,,,
common-gen4,58723,PEÃETRAS FC,,75,batuta_idonea1,317,198,78,goalkeeper,39,,,,,,,
common-gen4,1185835,HN PANTHERS,,76,Angel3patas29,178,245,233,forward,14,,,,,,,
common-gen4,1185835,HN PANTHERS,,76,Jeffer3092,370,257,206,forward,47,,,,,,,
common-gen4,1185835,HN PANTHERS,,76,Winner_crazzy,926,607,658,forward,137,,,,,,,
common-gen4,1185835,HN PANTHERS,,76,lux-crax,215,36,41,midfielder,23,,,,,,,
common-gen4,1185835,HN PANTHERS,,76,EDVIN_GARCIA67,118,156,23,forward,10,,,,,,,
common-gen4,1185835,HN PANTHERS,,76,lobinox3312,204,30,28,midfielder,4,,,,,,,
common-gen4,1185835,HN PANTHERS,,76,King_otaku16,8,2,2,forward,0,,,,,,,
common-gen4,1185835,HN PANTHERS,,76,JeffersoRazyn200,30,0,3,midfielder,0,,,,,,,
common-gen4,1185835,HN PANTHERS,,76,pollito_en,355,178,100,forward,17,,,,,,,
common-gen4,1185835,HN PANTHERS,,76,JN-Chester_7,133,56,32,midfielder,19,,,,,,,
common-gen4,1185835,HN PANTHERS,,76,Marvin_Josue85,1,0,0,midfielder,0,,,,,,,
common-gen4,998662,nkoyi fc,,77,peslo_16,431,303,186,midfielder,85,,,,,,,
common-gen4,998662,nkoyi fc,,77,demslayers,137,70,103,forward,26,,,,,,,
common-gen4,998662,nkoyi fc,,77,avatar_exserte,415,395,213,forward,70,,,,,,,
common-gen4,998662,nkoyi fc,,77,assaut-autogene,141,101,90,midfielder,24,,,,,,,
common-gen4,998662,nkoyi fc,,77,crispy_shell53,53,24,13,forward,2,,,,,,,
common-gen4,998662,nkoyi fc,,77,squash_pliant1,31,20,5,forward,1,,,,,,,
common-gen4,998662,nkoyi fc,,77,Manlim05,355,445,311,forward,147,,,,,,,
common-gen4,1133930,La Ciudad,,78,machilo-DR9,683,737,509,forward,132,,,,,,,
common-gen4,1133930,La Ciudad,,78,WishYouLuck96,1323,447,597,midfielder,133,,,,,,,
common-gen4,1133930,La Ciudad,,78,lucho__garcia,78,34,39,midfielder,15,,,,,,,
common-gen4,1133930,La Ciudad,,78,black_xd35,430,102,86,midfielder,12,,,,,,,
common-gen4,1133930,La Ciudad,,78,Pablo_Rojas93,1394,372,399,forward,172,,,,,,,
common-gen4,1133930,La Ciudad,,78,GalindezLauty02,905,553,540,midfielder,158,,,,,,,
common-gen4,1133930,La Ciudad,,78,martin_fer_cean,309,104,136,midfielder,102,,,,,,,
common-gen4,1133930,La Ciudad,,78,marciogyt,2584,1744,1361,defender,419,,,,,,,
common-gen4,1133930,La Ciudad,,78,ELMATYCRACK10967,1129,562,415,midfielder,98,,,,,,,
common-gen4,1133930,La Ciudad,,78,Tade27-03,985,647,370,forward,105,,,,,,,
common-gen4,1133930,La Ciudad,,78,alan_piru,58,0,0,goalkeeper,1,,,,,,,
common-gen4,1133930,La Ciudad,,78,Jeroluque7,47,23,27,midfielder,2,,,,,,,
common-gen4,1133930,La Ciudad,,78,resolved_bling66,946,545,697,forward,158,,,,,,,
common-gen4,1133930,La Ciudad,,78,EnzOker00,402,14,29,defender,22,,,,,,,
common-gen4,1133930,La Ciudad,,78,Alva1928_Messina,1064,455,301,forward,161,,,,,,,
common-gen4,1133930,La Ciudad,,78,skylaaxx2136,59,5,7,forward,1,,,,,,,
common-gen4,774210,Neneiros FC,,79,salvaliuhe,327,193,296,forward,65,,,,,,,
